"date","city","city_type","pm25","pm10","o3","no2","so2","co"
"2022/1/4","Busan","Coastal",99,52,30,41,4,5
"2022/1/5","Busan","Coastal",94,37,25,32,4,4
"2022/1/6","Busan","Coastal",76,35,26,31,3,3
"2022/1/7","Busan","Coastal",68,51,22,46,4,5
"2022/1/8","Busan","Coastal",102,47,30,43,4,5
"2022/1/9","Busan","Coastal",100,61,37,38,5,6
"2022/1/10","Busan","Coastal",144,72,40,48,4,6
"2022/1/11","Busan","Coastal",159,47,30,24,4,3
"2022/1/12","Busan","Coastal",108,27,29,24,4,3
"2022/1/13","Busan","Coastal",61,32,29,21,4,3
"2022/1/14","Busan","Coastal",69,25,26,29,5,3
"2022/1/15","Busan","Coastal",60,34,27,45,7,5
"2022/1/16","Busan","Coastal",87,44,33,31,5,4
"2022/1/17","Busan","Coastal",95,33,29,26,5,3
"2022/1/18","Busan","Coastal",62,31,29,28,5,3
"2022/1/19","Busan","Coastal",66,45,33,42,5,4
"2022/1/20","Busan","Coastal",93,39,31,27,4,3
"2022/1/21","Busan","Coastal",87,37,29,43,4,4
"2022/1/22","Busan","Coastal",76,35,31,41,4,5
"2022/1/23","Busan","Coastal",75,32,37,32,5,5
"2022/1/24","Busan","Coastal",73,31,35,24,2,3
"2022/1/25","Busan","Coastal",54,37,29,35,4,5
"2022/1/26","Busan","Coastal",69,53,40,34,4,5
"2022/1/27","Busan","Coastal",124,62,34,44,3,6
"2022/1/28","Busan","Coastal",146,39,34,36,3,3
"2022/1/29","Busan","Coastal",81,24,33,22,2,2
"2022/1/30","Busan","Coastal",55,24,33,19,3,4
"2022/1/31","Busan","Coastal",57,23,34,22,2,3
"2022/2/1","Busan","Coastal",56,37,38,18,2,3
"2022/2/2","Busan","Coastal",83,41,39,17,3,3
"2022/2/3","Busan","Coastal",104,26,35,24,4,3
"2022/2/4","Busan","Coastal",61,36,38,20,3,3
"2022/2/5","Busan","Coastal",73,27,37,15,2,3
"2022/2/6","Busan","Coastal",59,23,37,13,3,3
"2022/2/7","Busan","Coastal",54,29,34,25,5,3
"2022/2/8","Busan","Coastal",63,37,31,34,4,4
"2022/2/9","Busan","Coastal",76,43,39,37,4,4
"2022/2/10","Busan","Coastal",79,43,32,40,4,4
"2022/2/11","Busan","Coastal",86,53,44,46,4,4
"2022/2/12","Busan","Coastal",104,60,52,38,5,5
"2022/2/13","Busan","Coastal",131,41,40,16,4,3
"2022/2/14","Busan","Coastal",87,34,57,22,4,4
"2022/2/15","Busan","Coastal",69,41,42,18,5,3
"2022/2/16","Busan","Coastal",79,30,32,17,3,3
"2022/2/17","Busan","Coastal",62,26,32,23,3,3
"2022/2/18","Busan","Coastal",63,34,35,35,3,3
"2022/2/19","Busan","Coastal",70,35,35,33,4,3
"2022/2/20","Busan","Coastal",75,30,37,12,3,3
"2022/2/21","Busan","Coastal",65,31,36,25,3,3
"2022/2/22","Busan","Coastal",65,32,35,22,5,3
"2022/2/23","Busan","Coastal",66,34,34,25,4,3
"2022/2/24","Busan","Coastal",70,33,40,24,5,3
"2022/2/25","Busan","Coastal",70,46,45,36,5,4
"2022/2/26","Busan","Coastal",99,69,62,45,5,5
"2022/2/27","Busan","Coastal",139,40,48,16,4,4
"2022/2/28","Busan","Coastal",84,43,37,42,4,4
"2022/3/1","Busan","Coastal",85,46,42,32,4,4
"2022/3/2","Busan","Coastal",98,46,36,24,4,4
"2022/3/3","Busan","Coastal",97,47,44,32,5,4
"2022/3/4","Busan","Coastal",87,73,73,40,4,5
"2022/3/5","Busan","Coastal",127,73,56,16,4,3
"2022/3/6","Busan","Coastal",75,33,41,15,4,3
"2022/3/7","Busan","Coastal",53,52,42,31,5,4
"2022/3/8","Busan","Coastal",98,57,51,44,4,4
"2022/3/9","Busan","Coastal",102,67,65,39,4,5
"2022/3/10","Busan","Coastal",130,67,69,37,5,5
"2022/3/11","Busan","Coastal",124,62,55,42,4,4
"2022/3/12","Busan","Coastal",115,46,42,35,5,4
"2022/3/13","Busan","Coastal",89,34,40,16,3,3
"2022/3/14","Busan","Coastal",60,28,36,28,2,3
"2022/3/15","Busan","Coastal",57,41,54,27,4,4
"2022/3/16","Busan","Coastal",74,54,46,48,7,5
"2022/3/17","Busan","Coastal",100,42,41,24,5,3
"2022/3/18","Busan","Coastal",76,14,39,14,2,3
"2022/3/19","Busan","Coastal",32,19,35,22,3,3
"2022/3/20","Busan","Coastal",43,13,31,16,2,4
"2022/3/21","Busan","Coastal",46,17,39,12,3,3
"2022/3/22","Busan","Coastal",47,28,46,13,3,4
"2022/3/23","Busan","Coastal",70,48,40,31,3,4
"2022/3/24","Busan","Coastal",97,62,57,35,3,4
"2022/3/25","Busan","Coastal",136,55,47,39,4,5
"2022/3/26","Busan","Coastal",115,29,41,20,4,3
"2022/3/27","Busan","Coastal",52,38,49,17,4,3
"2022/3/28","Busan","Coastal",55,29,42,19,6,3
"2022/3/29","Busan","Coastal",54,36,49,33,6,3
"2022/3/30","Busan","Coastal",65,45,36,40,4,3
"2022/3/31","Busan","Coastal",83,37,38,23,5,3
"2022/4/1","Busan","Coastal",80,22,42,19,4,3
"2021/10/2","Busan","Coastal",56,43,75,32,4,4
"2021/10/3","Busan","Coastal",89,45,72,28,6,5
"2021/10/4","Busan","Coastal",94,42,45,20,6,3
"2021/10/5","Busan","Coastal",67,40,41,29,6,3
"2021/10/6","Busan","Coastal",66,34,48,26,8,4
"2021/10/7","Busan","Coastal",69,29,49,26,5,3
"2021/10/8","Busan","Coastal",60,31,37,26,6,4
"2021/10/9","Busan","Coastal",68,32,42,21,5,3
"2021/10/10","Busan","Coastal",66,35,43,18,5,3
"2021/10/11","Busan","Coastal",71,19,33,18,5,3
"2021/10/12","Busan","Coastal",42,14,33,18,5,3
"2021/10/13","Busan","Coastal",26,17,33,20,4,3
"2021/10/14","Busan","Coastal",34,29,54,27,5,3
"2021/10/15","Busan","Coastal",50,34,51,29,4,4
"2021/10/16","Busan","Coastal",66,17,37,18,2,3
"2021/10/17","Busan","Coastal",47,25,34,15,2,3
"2021/10/18","Busan","Coastal",46,28,37,27,3,4
"2021/10/19","Busan","Coastal",55,32,44,26,4,3
"2021/10/20","Busan","Coastal",65,33,36,23,4,3
"2021/10/21","Busan","Coastal",70,23,27,28,5,4
"2021/10/22","Busan","Coastal",55,34,44,25,4,3
"2021/10/23","Busan","Coastal",72,20,39,24,3,3
"2021/10/24","Busan","Coastal",48,22,42,25,3,4
"2021/10/25","Busan","Coastal",56,27,47,34,4,4
"2021/10/26","Busan","Coastal",63,39,45,34,4,4
"2021/10/27","Busan","Coastal",82,55,65,36,4,4
"2021/10/28","Busan","Coastal",110,40,38,30,4,3
"2021/10/29","Busan","Coastal",71,31,38,25,4,3
"2021/10/30","Busan","Coastal",48,30,31,27,4,3
"2021/10/31","Busan","Coastal",57,28,46,27,3,4
"2021/11/1","Busan","Coastal",62,43,48,33,6,4
"2021/11/2","Busan","Coastal",86,47,44,33,3,4
"2021/11/3","Busan","Coastal",90,45,39,35,3,4
"2021/11/4","Busan","Coastal",92,48,51,43,3,4
"2021/11/5","Busan","Coastal",94,53,46,44,3,4
"2021/11/6","Busan","Coastal",98,41,42,27,5,3
"2021/11/7","Busan","Coastal",68,22,40,17,3,2
"2021/11/8","Busan","Coastal",45,26,34,22,4,3
"2021/11/9","Busan","Coastal",50,29,31,21,2,2
"2021/11/10","Busan","Coastal",53,25,28,21,2,3
"2021/11/11","Busan","Coastal",51,28,28,18,3,3
"2021/11/12","Busan","Coastal",50,30,26,22,3,3
"2021/11/13","Busan","Coastal",55,31,30,28,3,4
"2021/11/14","Busan","Coastal",63,45,52,34,4,5
"2021/11/15","Busan","Coastal",89,62,45,43,4,5
"2021/11/16","Busan","Coastal",112,56,37,39,4,5
"2021/11/17","Busan","Coastal",97,63,42,36,5,5
"2021/11/18","Busan","Coastal",97,59,53,40,4,4
"2021/11/19","Busan","Coastal",94,61,45,53,5,5
"2021/11/20","Busan","Coastal",112,61,50,50,3,5
"2021/11/21","Busan","Coastal",128,53,41,42,5,4
"2021/11/22","Busan","Coastal",118,48,38,25,3,3
"2021/11/23","Busan","Coastal",79,37,25,24,4,4
"2021/11/24","Busan","Coastal",60,36,32,24,4,4
"2021/11/25","Busan","Coastal",64,56,37,33,5,4
"2021/11/26","Busan","Coastal",88,47,33,30,3,3
"2021/11/27","Busan","Coastal",74,39,29,33,4,4
"2021/11/28","Busan","Coastal",75,29,32,33,3,4
"2021/11/29","Busan","Coastal",60,43,30,44,5,5
"2021/11/30","Busan","Coastal",83,36,30,35,4,4
"2021/12/1","Busan","Coastal",76,23,24,15,4,3
"2021/12/2","Busan","Coastal",52,31,23,23,3,3
"2021/12/3","Busan","Coastal",67,41,27,28,4,3
"2021/12/4","Busan","Coastal",75,29,26,25,3,4
"2021/12/5","Busan","Coastal",63,35,28,31,3,5
"2021/12/6","Busan","Coastal",78,43,20,41,5,5
"2021/12/7","Busan","Coastal",89,43,35,32,4,4
"2021/12/8","Busan","Coastal",91,33,31,27,3,3
"2021/12/9","Busan","Coastal",68,30,28,30,3,4
"2021/12/10","Busan","Coastal",63,42,24,38,4,4
"2021/12/11","Busan","Coastal",79,51,34,37,3,5
"2021/12/12","Busan","Coastal",102,52,33,19,2,4
"2021/12/13","Busan","Coastal",107,29,27,26,3,3
"2021/12/14","Busan","Coastal",59,33,28,32,6,4
"2021/12/15","Busan","Coastal",69,55,28,47,6,6
"2021/12/16","Busan","Coastal",108,51,27,41,3,5
"2021/12/17","Busan","Coastal",118,50,29,19,4,3
"2021/12/18","Busan","Coastal",99,25,27,29,3,3
"2021/12/19","Busan","Coastal",58,29,31,25,3,4
"2021/12/20","Busan","Coastal",62,52,30,20,5,5
"2021/12/21","Busan","Coastal",97,71,41,38,6,7
"2021/12/22","Busan","Coastal",127,58,30,47,4,6
"2021/12/23","Busan","Coastal",115,55,29,44,5,5
"2021/12/24","Busan","Coastal",102,65,27,50,4,6
"2021/12/25","Busan","Coastal",135,37,31,14,3,3
"2021/12/26","Busan","Coastal",71,16,30,9,3,3
"2021/12/27","Busan","Coastal",45,30,29,26,4,3
"2021/12/28","Busan","Coastal",64,48,25,43,4,5
"2021/12/29","Busan","Coastal",102,57,28,38,3,5
"2021/12/30","Busan","Coastal",115,42,31,21,4,3
"2021/12/31","Busan","Coastal",74,27,32,21,4,3
"2022/1/1","Busan","Coastal",56,20,29,30,5,4
"2022/1/2","Busan","Coastal",51,35,34,39,7,6
"2022/1/3","Busan","Coastal",78,50,31,42,4,5
"2021/7/2","Busan","Coastal",62,31,36,17,3,3
"2021/7/3","Busan","Coastal",64,22,42,18,3,3
"2021/7/4","Busan","Coastal",45,29,45,13,5,3
"2021/7/5","Busan","Coastal",49,28,38,30,4,3
"2021/7/6","Busan","Coastal",60,22,30,24,4,3
"2021/7/7","Busan","Coastal",40,27,25,22,3,3
"2021/7/8","Busan","Coastal",49,28,35,28,3,3
"2021/7/9","Busan","Coastal",67,28,36,31,4,3
"2021/7/10","Busan","Coastal",64,36,58,31,4,4
"2021/7/11","Busan","Coastal",78,33,49,12,2,3
"2021/7/12","Busan","Coastal",62,40,57,10,2,2
"2021/7/13","Busan","Coastal",67,51,33,15,3,2
"2021/7/14","Busan","Coastal",56,29,31,19,3,2
"2021/7/15","Busan","Coastal",53,27,38,17,4,2
"2021/7/16","Busan","Coastal",47,27,43,18,3,2
"2021/7/17","Busan","Coastal",65,21,32,14,3,2
"2021/7/18","Busan","Coastal",39,16,34,9,3,2
"2021/7/19","Busan","Coastal",34,25,30,15,3,3
"2021/7/20","Busan","Coastal",48,22,26,12,3,2
"2021/7/21","Busan","Coastal",41,28,44,16,5,2
"2021/7/22","Busan","Coastal",46,28,44,11,4,2
"2021/7/23","Busan","Coastal",66,26,106,12,4,2
"2021/7/24","Busan","Coastal",65,27,85,15,5,2
"2021/7/25","Busan","Coastal",50,24,36,10,3,2
"2021/7/26","Busan","Coastal",51,24,30,14,3,2
"2021/7/27","Busan","Coastal",47,29,40,18,5,3
"2021/7/28","Busan","Coastal",61,25,30,14,3,2
"2021/7/29","Busan","Coastal",54,26,38,22,4,2
"2021/7/30","Busan","Coastal",55,31,42,25,4,2
"2021/7/31","Busan","Coastal",61,26,51,22,4,2
"2021/8/1","Busan","Coastal",57,34,101,21,6,3
"2021/8/2","Busan","Coastal",74,27,38,20,6,3
"2021/8/3","Busan","Coastal",55,26,31,21,4,2
"2021/8/4","Busan","Coastal",51,31,53,27,5,2
"2021/8/5","Busan","Coastal",68,33,52,27,3,2
"2021/8/6","Busan","Coastal",68,28,52,22,7,3
"2021/8/7","Busan","Coastal",62,31,41,19,5,2
"2021/8/8","Busan","Coastal",64,19,37,13,4,2
"2021/8/9","Busan","Coastal",36,21,41,15,7,2
"2021/8/10","Busan","Coastal",36,33,29,22,5,2
"2021/8/11","Busan","Coastal",51,35,47,24,4,3
"2021/8/12","Busan","Coastal",61,27,63,22,3,2
"2021/8/13","Busan","Coastal",57,19,48,19,5,3
"2021/8/14","Busan","Coastal",45,18,55,17,3,3
"2021/8/15","Busan","Coastal",42,22,44,11,6,2
"2021/8/16","Busan","Coastal",42,26,39,11,5,3
"2021/8/17","Busan","Coastal",53,17,46,16,3,3
"2021/8/18","Busan","Coastal",37,16,45,12,2,2
"2021/8/19","Busan","Coastal",35,25,48,21,3,3
"2021/8/20","Busan","Coastal",46,26,49,26,4,3
"2021/8/21","Busan","Coastal",48,29,51,18,2,2
"2021/8/22","Busan","Coastal",43,28,77,17,3,3
"2021/8/23","Busan","Coastal",58,24,37,25,4,3
"2021/8/24","Busan","Coastal",56,40,40,16,4,3
"2021/8/25","Busan","Coastal",58,29,33,31,4,3
"2021/8/26","Busan","Coastal",55,41,67,38,4,4
"2021/8/27","Busan","Coastal",77,43,36,24,3,3
"2021/8/28","Busan","Coastal",63,28,75,23,3,3
"2021/8/29","Busan","Coastal",56,25,34,14,3,2
"2021/8/30","Busan","Coastal",46,38,60,39,6,3
"2021/8/31","Busan","Coastal",76,40,59,33,4,4
"2021/9/1","Busan","Coastal",87,34,37,27,3,2
"2021/9/2","Busan","Coastal",63,15,37,19,5,3
"2021/9/3","Busan","Coastal",37,18,32,18,5,2
"2021/9/4","Busan","Coastal",42,20,36,16,4,2
"2021/9/5","Busan","Coastal",43,22,38,12,5,3
"2021/9/6","Busan","Coastal",45,27,35,19,4,2
"2021/9/7","Busan","Coastal",46,27,29,18,3,3
"2021/9/8","Busan","Coastal",48,18,61,12,3,3
"2021/9/9","Busan","Coastal",36,26,82,19,5,3
"2021/9/10","Busan","Coastal",54,29,39,27,5,3
"2021/9/11","Busan","Coastal",71,34,97,28,7,3
"2021/9/12","Busan","Coastal",74,32,73,19,6,3
"2021/9/13","Busan","Coastal",74,30,41,17,7,1
"2021/9/14","Busan","Coastal",49,17,28,18,4,3
"2021/9/15","Busan","Coastal",38,23,38,14,5,3
"2021/9/16","Busan","Coastal",44,22,34,18,4,3
"2021/9/17","Busan","Coastal",43,13,33,16,4,3
"2021/9/18","Busan","Coastal",32,22,37,17,4,2
"2021/9/19","Busan","Coastal",42,16,44,12,9,2
"2021/9/20","Busan","Coastal",32,20,52,12,9,2
"2021/9/21","Busan","Coastal",34,22,40,17,3,3
"2021/9/22","Busan","Coastal",45,24,57,14,6,3
"2021/9/23","Busan","Coastal",56,27,44,17,6,3
"2021/9/24","Busan","Coastal",60,19,36,15,5,3
"2021/9/25","Busan","Coastal",38,18,33,12,2,2
"2021/9/26","Busan","Coastal",24,21,39,12,4,3
"2021/9/27","Busan","Coastal",34,19,36,17,6,3
"2021/9/28","Busan","Coastal",39,21,35,22,8,3
"2021/9/29","Busan","Coastal",43,28,32,25,7,4
"2021/9/30","Busan","Coastal",60,18,36,21,7,3
"2021/10/1","Busan","Coastal",42,27,52,30,8,4
"2021/4/2","Busan","Coastal",72,51,44,23,6,3
"2021/4/3","Busan","Coastal",72,47,38,27,4,3
"2021/4/4","Busan","Coastal",78,22,38,13,1,3
"2021/4/5","Busan","Coastal",48,28,42,19,3,2
"2021/4/6","Busan","Coastal",55,39,49,34,3,4
"2021/4/7","Busan","Coastal",69,48,57,29,3,4
"2021/4/8","Busan","Coastal",80,50,57,30,3,3
"2021/4/9","Busan","Coastal",78,36,39,22,2,3
"2021/4/10","Busan","Coastal",58,23,41,18,3,2
"2021/4/11","Busan","Coastal",42,26,45,18,4,2
"2021/4/12","Busan","Coastal",53,31,40,27,2,3
"2021/4/13","Busan","Coastal",62,22,43,16,1,2
"2021/4/14","Busan","Coastal",45,37,46,20,1,3
"2021/4/15","Busan","Coastal",64,40,57,32,3,4
"2021/4/16","Busan","Coastal",74,43,42,33,3,3
"2021/4/17","Busan","Coastal",75,61,46,19,3,3
"2021/4/18","Busan","Coastal",81,36,42,14,1,2
"2021/4/19","Busan","Coastal",56,48,60,27,3,3
"2021/4/20","Busan","Coastal",70,55,74,35,5,3
"2021/4/21","Busan","Coastal",91,60,82,41,4,4
"2021/4/22","Busan","Coastal",98,54,68,25,6,3
"2021/4/23","Busan","Coastal",82,42,49,18,4,2
"2021/4/24","Busan","Coastal",58,35,48,19,3,3
"2021/4/25","Busan","Coastal",60,36,47,17,4,3
"2021/4/26","Busan","Coastal",62,25,49,21,3,3
"2021/4/27","Busan","Coastal",49,38,42,31,4,3
"2021/4/28","Busan","Coastal",65,41,44,28,3,2
"2021/4/29","Busan","Coastal",66,61,63,34,4,3
"2021/4/30","Busan","Coastal",89,68,68,25,3,3
"2021/5/1","Busan","Coastal",91,29,44,15,1,2
"2021/5/2","Busan","Coastal",58,30,45,17,2,3
"2021/5/3","Busan","Coastal",57,28,48,27,3,3
"2021/5/4","Busan","Coastal",58,33,44,28,3,3
"2021/5/5","Busan","Coastal",60,44,48,14,3,2
"2021/5/6","Busan","Coastal",58,57,50,32,2,3
"2021/5/7","Busan","Coastal",73,53,42,23,3,3
"2021/5/8","Busan","Coastal",72,146,64,26,3,3
"2021/5/9","Busan","Coastal",155,91,57,20,2,3
"2021/5/10","Busan","Coastal",106,39,46,30,3,2
"2021/5/11","Busan","Coastal",63,29,51,22,4,3
"2021/5/12","Busan","Coastal",62,36,43,20,4,3
"2021/5/13","Busan","Coastal",61,38,48,30,7,4
"2021/5/14","Busan","Coastal",61,32,47,34,5,3
"2021/5/15","Busan","Coastal",63,23,34,28,3,3
"2021/5/16","Busan","Coastal",50,18,29,18,4,2
"2021/5/17","Busan","Coastal",34,23,34,30,3,3
"2021/5/18","Busan","Coastal",48,23,33,32,2,3
"2021/5/19","Busan","Coastal",51,46,69,33,3,4
"2021/5/20","Busan","Coastal",93,27,33,34,3,3
"2021/5/21","Busan","Coastal",68,22,52,26,2,3
"2021/5/22","Busan","Coastal",53,37,58,29,3,3
"2021/5/23","Busan","Coastal",62,47,77,40,4,4
"2021/5/24","Busan","Coastal",93,43,60,42,6,3
"2021/5/25","Busan","Coastal",81,71,56,27,3,3
"2021/5/26","Busan","Coastal",96,57,46,33,4,3
"2021/5/27","Busan","Coastal",69,33,52,25,3,3
"2021/5/28","Busan","Coastal",69,49,68,33,3,4
"2021/5/29","Busan","Coastal",86,34,56,31,3,3
"2021/5/30","Busan","Coastal",66,39,77,29,5,3
"2021/5/31","Busan","Coastal",74,37,53,33,3,3
"2021/6/1","Busan","Coastal",66,42,61,39,7,3
"2021/6/2","Busan","Coastal",71,52,59,47,9,4
"2021/6/3","Busan","Coastal",87,35,35,44,6,4
"2021/6/4","Busan","Coastal",75,28,54,24,3,3
"2021/6/5","Busan","Coastal",54,45,80,38,4,4
"2021/6/6","Busan","Coastal",85,45,78,24,3,3
"2021/6/7","Busan","Coastal",80,48,62,44,6,3
"2021/6/8","Busan","Coastal",79,45,104,40,7,3
"2021/6/9","Busan","Coastal",80,42,76,45,7,3
"2021/6/10","Busan","Coastal",78,56,62,43,11,3
"2021/6/11","Busan","Coastal",97,31,41,37,4,3
"2021/6/12","Busan","Coastal",67,13,34,30,6,3
"2021/6/13","Busan","Coastal",29,27,37,31,4,3
"2021/6/14","Busan","Coastal",66,28,40,22,4,3
"2021/6/15","Busan","Coastal",66,20,43,17,2,3
"2021/6/16","Busan","Coastal",45,18,44,15,3,2
"2021/6/17","Busan","Coastal",43,19,27,15,5,2
"2021/6/18","Busan","Coastal",50,22,29,19,3,3
"2021/6/19","Busan","Coastal",58,44,80,15,5,3
"2021/6/20","Busan","Coastal",87,50,74,16,3,3
"2021/6/21","Busan","Coastal",92,37,65,16,5,3
"2021/6/22","Busan","Coastal",79,21,40,10,3,2
"2021/6/23","Busan","Coastal",48,19,32,18,3,3
"2021/6/24","Busan","Coastal",52,24,46,30,5,2
"2021/6/25","Busan","Coastal",56,37,50,39,7,4
"2021/6/26","Busan","Coastal",74,32,51,39,5,3
"2021/6/27","Busan","Coastal",73,29,53,14,6,3
"2021/6/28","Busan","Coastal",68,37,48,18,5,3
"2021/6/29","Busan","Coastal",79,29,46,19,2,3
"2021/6/30","Busan","Coastal",63,30,38,18,3,3
"2021/7/1","Busan","Coastal",58,33,59,24,6,3
"2021/1/5","Busan","Coastal",93,53,25,34,4,5
"2021/1/6","Busan","Coastal",113,33,28,19,6,4
"2021/1/7","Busan","Coastal",64,46,26,10,7,4
"2021/1/8","Busan","Coastal",63,27,24,13,6,4
"2021/1/9","Busan","Coastal",60,25,26,15,6,4
"2021/1/10","Busan","Coastal",63,24,26,20,4,5
"2021/1/11","Busan","Coastal",64,29,25,37,4,4
"2021/1/12","Busan","Coastal",89,40,28,35,5,5
"2021/1/13","Busan","Coastal",94,83,38,40,8,6
"2021/1/14","Busan","Coastal",117,74,33,47,7,7
"2021/1/15","Busan","Coastal",111,63,37,49,6,6
"2021/1/16","Busan","Coastal",93,70,32,21,4,5
"2021/1/17","Busan","Coastal",111,33,31,13,2,3
"2021/1/18","Busan","Coastal",57,51,29,27,4,4
"2021/1/19","Busan","Coastal",95,38,28,29,6,4
"2021/1/20","Busan","Coastal",71,47,27,49,6,5
"2021/1/21","Busan","Coastal",83,51,26,54,6,7
"2021/1/22","Busan","Coastal",102,48,30,46,6,7
"2021/1/23","Busan","Coastal",113,29,40,16,3,4
"2021/1/24","Busan","Coastal",62,28,41,17,4,3
"2021/1/25","Busan","Coastal",61,26,34,23,5,4
"2021/1/26","Busan","Coastal",53,25,38,28,5,4
"2021/1/27","Busan","Coastal",60,38,31,29,4,5
"2021/1/28","Busan","Coastal",80,50,34,29,4,5
"2021/1/29","Busan","Coastal",84,37,32,16,4,3
"2021/1/30","Busan","Coastal",62,65,34,31,4,5
"2021/1/31","Busan","Coastal",89,59,42,42,4,6
"2021/2/1","Busan","Coastal",110,47,38,38,4,5
"2021/2/2","Busan","Coastal",93,49,33,17,4,4
"2021/2/3","Busan","Coastal",95,36,28,24,4,4
"2021/2/4","Busan","Coastal",70,45,34,28,5,4
"2021/2/5","Busan","Coastal",83,39,31,36,7,5
"2021/2/6","Busan","Coastal",77,54,37,43,6,7
"2021/2/7","Busan","Coastal",103,67,43,32,5,6
"2021/2/8","Busan","Coastal",141,37,34,20,3,4
"2021/2/9","Busan","Coastal",73,34,27,25,5,4
"2021/2/10","Busan","Coastal",62,50,41,39,6,5
"2021/2/11","Busan","Coastal",94,56,43,35,5,6
"2021/2/12","Busan","Coastal",116,53,42,35,5,5
"2021/2/13","Busan","Coastal",117,50,63,45,6,6
"2021/2/14","Busan","Coastal",109,51,34,38,4,6
"2021/2/15","Busan","Coastal",110,40,37,23,4,5
"2021/2/16","Busan","Coastal",82,31,34,18,4,4
"2021/2/17","Busan","Coastal",62,34,31,14,4,3
"2021/2/18","Busan","Coastal",67,37,28,16,6,4
"2021/2/19","Busan","Coastal",71,47,43,25,5,4
"2021/2/20","Busan","Coastal",89,57,55,28,5,5
"2021/2/21","Busan","Coastal",101,56,50,23,5,4
"2021/2/22","Busan","Coastal",109,50,47,29,6,4
"2021/2/23","Busan","Coastal",87,38,36,29,4,4
"2021/2/24","Busan","Coastal",68,39,33,31,4,4
"2021/2/25","Busan","Coastal",76,43,32,31,5,4
"2021/2/26","Busan","Coastal",86,27,37,18,5,3
"2021/2/27","Busan","Coastal",61,30,38,14,4,4
"2021/2/28","Busan","Coastal",59,31,36,20,5,4
"2021/3/1","Busan","Coastal",63,37,33,28,4,4
"2021/3/2","Busan","Coastal",70,18,31,20,4,4
"2021/3/3","Busan","Coastal",46,32,35,27,4,5
"2021/3/4","Busan","Coastal",67,42,32,38,6,5
"2021/3/5","Busan","Coastal",75,40,33,31,6,5
"2021/3/6","Busan","Coastal",92,38,36,23,4,4
"2021/3/7","Busan","Coastal",78,28,35,16,5,4
"2021/3/8","Busan","Coastal",56,35,36,28,5,4
"2021/3/9","Busan","Coastal",72,39,37,34,4,4
"2021/3/10","Busan","Coastal",78,55,41,31,5,5
"2021/3/11","Busan","Coastal",107,47,44,36,6,5
"2021/3/12","Busan","Coastal",72,25,41,28,3,4
"2021/3/13","Busan","Coastal",60,50,50,22,4,4
"2021/3/14","Busan","Coastal",96,52,50,21,3,5
"2021/3/15","Busan","Coastal",106,56,47,30,4,5
"2021/3/16","Busan","Coastal",124,59,44,25,5,4
"2021/3/17","Busan","Coastal",90,76,39,23,6,4
"2021/3/18","Busan","Coastal",78,64,42,19,6,4
"2021/3/19","Busan","Coastal",69,43,41,19,6,4
"2021/3/20","Busan","Coastal",61,28,37,25,5,4
"2021/3/21","Busan","Coastal",56,37,41,13,3,5
"2021/3/22","Busan","Coastal",76,41,38,16,4,3
"2021/3/23","Busan","Coastal",70,72,50,27,5,5
"2021/3/24","Busan","Coastal",88,66,46,30,5,4
"2021/3/25","Busan","Coastal",86,52,75,35,4,4
"2021/3/26","Busan","Coastal",83,63,73,46,4,5
"2021/3/27","Busan","Coastal",115,54,45,30,5,4
"2021/3/28","Busan","Coastal",76,30,50,16,4,4
"2021/3/29","Busan","Coastal",58,427,50,24,5,5
"2021/3/30","Busan","Coastal",180,159,43,25,3,3
"2021/3/31","Busan","Coastal",108,68,55,28,3,3
"2021/4/1","Busan","Coastal",77,63,45,17,3,3
"2020/10/2","Busan","Coastal",48,22,42,13,4,4
"2020/10/3","Busan","Coastal",57,37,79,20,6,4
"2020/10/4","Busan","Coastal",82,32,64,16,5,4
"2020/10/5","Busan","Coastal",73,37,33,17,3,3
"2020/10/6","Busan","Coastal",54,28,36,19,5,4
"2020/10/7","Busan","Coastal",52,19,33,11,5,4
"2020/10/8","Busan","Coastal",43,33,37,11,5,3
"2020/10/9","Busan","Coastal",44,29,40,7,5,4
"2020/10/10","Busan","Coastal",43,29,41,15,4,4
"2020/10/11","Busan","Coastal",55,28,38,16,5,3
"2020/10/12","Busan","Coastal",59,38,52,30,6,4
"2020/10/13","Busan","Coastal",76,42,41,34,5,5
"2020/10/14","Busan","Coastal",76,38,46,34,5,4
"2020/10/15","Busan","Coastal",67,44,45,31,5,4
"2020/10/16","Busan","Coastal",73,40,30,32,5,4
"2020/10/17","Busan","Coastal",70,39,59,29,4,4
"2020/10/18","Busan","Coastal",76,26,62,14,4,4
"2020/10/19","Busan","Coastal",63,31,41,23,4,4
"2020/10/20","Busan","Coastal",59,42,52,31,6,5
"2020/10/21","Busan","Coastal",71,45,37,36,6,5
"2020/10/22","Busan","Coastal",83,39,31,29,5,4
"2020/10/23","Busan","Coastal",79,42,32,20,4,4
"2020/10/24","Busan","Coastal",66,30,34,19,4,3
"2020/10/25","Busan","Coastal",55,31,41,18,4,4
"2020/10/26","Busan","Coastal",57,38,48,39,7,5
"2020/10/27","Busan","Coastal",74,51,52,45,5,5
"2020/10/28","Busan","Coastal",98,64,51,16,7,6
"2020/10/29","Busan","Coastal",125,47,40,29,6,5
"2020/10/30","Busan","Coastal",76,38,32,26,6,4
